arxiv_id,published,year,title,summary,authors,primary_category,all_subjects,math_categories,url,pdf_url,passes_filter,category,confidence,reason,classification_date,classification_method
2608.27852v1,2026-08-28,2026,On the Well-Posedness of Periodic Strong Transonic Shocks in Divergent Nozzles,"This paper studies the $C^1$ existence and dynamical stability of temporal periodic solutions involving strong transonic shocks for the quasi--one--dimensional full compressible Euler equations in diverging nozzles. We reveal the physical structural dissipation mechanism of strong transonic shocks hidden in the Rankine--Hugoniot conditions. This allows us to estimate the resonance at the shock boundary caused by the left acoustic waves in the subsonic downstream region. With this dissipation, we complete the proof by developing a fraction--step linearized iterative method.","Peng Qu, Jiahui Wang, Huimin Yu, Xiaomin Zhang",math.AP,math.AP,math.AP,http://arxiv.org/abs/2608.27852v1,https://arxiv.org/pdf/2608.27852v1,True,C,0.1,最小相關性,2026-09-07 04:19:48,分級關鍵字
2608.27846v1,2026-08-28,2026,Strichartz estimates to fractional Schrödinger equations,"In this paper, we firstly study Strichartz estimates $\|e^{it D^α} u_0\|_{L_t^q(\mathbb{R};L_x^r(\mathbb{R}^d))}\leq C(d,α,q,r,s)\|u_0\|_{\dot{H}^s}.$ We show some counterexamples for $(q,r) = (2,\infty)$. Then we consider the embedding $X^{s,b}_α\hookrightarrow L_t^q(\mathbb{R};L_x^r(\mathbb{R}^d))$, where $\|u\|_{X_α^{s,b}}:=\|\langleξ\rangle^s\langle τ-|ξ|^α\rangle^b\hat{u}(τ,ξ)\|_{L^2_{τ,ξ}}$. We present the necessary and sufficient conditions for this embedding.","Jie Chen, Yiran Gong, Ying Zhang",math.AP,math.AP,math.AP,http://arxiv.org/abs/2608.27846v1,https://arxiv.org/pdf/2608.27846v1,True,C,0.1,最小相關性,2026-09-07 04:19:48,分級關鍵字
2608.27832v1,2026-08-28,2026,Isometries of Haagerup--Schultz algebras,"We establish a version of the classical results concerning descriptions of isometries on $C^*$-algebras and noncommutative $L_p$-spaces due to Kadison (1951) and Yeadon (1981) in the setting of Haagerup--Schultz algebras. Precisely, we show that (not necessarily surjective) isometries on such algebras are necessarily implemented by partial isometries and trace-preserving Jordan $^*$-monomorphisms.","Jinghao Huang, Karimbergen Kudaybergenov, Fedor Sukochev, Bing Yan",math.OA,math.OA; math.FA,math.FA;math.OA,http://arxiv.org/abs/2608.27832v1,https://arxiv.org/pdf/2608.27832v1,True,C,0.1,最小相關性,2026-09-07 04:19:48,分級關鍵字
2608.27732v1,2026-08-27,2026,Trilinear Kloosterman fractions II: subdyadic intervals and nearly balanced convolutions,"This paper broadens the range on which Fouvry and Radziwiłł's results on nearly balanced convolutions apply. In particular, let $α_m$ and $β_n$ be sequences supported on $m\sim M$ and $n\sim N$ where $β_n$ is equidistributed for small moduli, and let $Q=X^{\frac 12+\varepsilon}$. We find that \begin{gather*}\sum_{q\sim Q}\left|\mathop{\sum\sum}_{\substack{n\sim N,m\sim M \\ mn\equiv a\pmod q}}α_mβ_n-\frac{1}{φ(q)}\mathop{\sum\sum}_{\substack{n\sim N,m\sim M \\ (mn,q)=1}}α_mβ_n\right|\ll \frac{X}{\log^A X} \end{gather*} if $N=X^{\frac 12+δ}$ and $M=X^{\frac 12-δ}$ with $0<δ<\frac 1{68}$, which improves Fouvry and Radziwiłł's $0<δ<\frac 1{112}$. To prove this, we sharpen Bettin and Chandee's famous result on trilinear forms with Kloosterman fractions in the case where some of the sums are over subdyadic intervals.",Thomas Wright,math.NT,math.NT,math.NT,http://arxiv.org/abs/2608.27732v1,https://arxiv.org/pdf/2608.27732v1,True,C,0.1,最小相關性,2026-09-07 04:19:48,分級關鍵字
2608.27737v1,2026-08-27,2026,Non-unitarizable representations of compact and discrete quantum groups,"We study the similarity problem for representations of compact and discrete quantum groups. We first prove that every non-degenerate contractive representation of a compact or discrete quantum group is automatically unitary. Then, for compact quantum groups, we develop an interpolation method for constructing explicit non-unitarizable non-degenerate representations with norms arbitrarily close to $1$. In particular, this applies to all non-Kac compact quantum groups whose dual has subexponential growth, including the Drinfeld--Jimbo quantum groups $G_q$, as well as to the non-Kac free unitary quantum groups $U_F^+$ with $F\in\operatorname{GL}_2(\mathbb{C})$. On the discrete quantum group side, we establish a quantum analogue of the classical lifting principle for non-unitarizable uniformly bounded representations. Combining this lifting principle with recent results on maximal Kac quantum subgroups, we construct explicit non-unitarizable non-degenerate representations with norms arbitrarily close to $1$ for all unitary free quantum groups $\mathbb FU_F$ and all non-amenable orthogonal free quantum groups $\mathbb FO_F$.","Fatemeh Khosravi, Sang-Gyun Youn",math.OA,math.OA,math.OA,http://arxiv.org/abs/2608.27737v1,https://arxiv.org/pdf/2608.27737v1,True,C,0.1,最小相關性,2026-09-07 04:19:48,分級關鍵字
2608.27705v1,2026-08-27,2026,On the Computational and Statistical Efficiency of the Empirical Maximum Entropy on the Mean Method,"The Maximum Entropy on the Mean (MEM) method provides a flexible computational framework for solving inverse problems by combining data fidelity with entropy-based regularization. In practice, however, the prior distribution is typically unknown but can be estimated from data, giving rise to the empirical MEM method. We establish a parametric convergence rate of $O(n^{-1/2})$ in expectation for empirical MEM, improving upon the previously established $O(n^{-1/4})$ guarantee by King-Roskamp et al. (2026). Our proof is based on a novel stability analysis of the primal and dual optimization problems under perturbations of the underlying probability measure, relying only on foundational tools from convex analysis and probability. We further show that the MEM dual problem admits a reformulation as an expected risk minimization problem, thereby placing MEM within the modern framework of stochastic optimization and enabling scalable stochastic gradient algorithms for large-scale inverse problems. Together, these results place empirical MEM as a statistically and computationally efficient methodology for data-driven inverse problems.","Matthew King-Roskamp, Gabriel Rioux, Rustum Choksi, Tim Hoheisel",math.OC,math.OC; cs.LG; stat.ML,math.OC,http://arxiv.org/abs/2608.27705v1,https://arxiv.org/pdf/2608.27705v1,True,C,0.1,最小相關性,2026-09-07 04:19:48,分級關鍵字
2608.27624v1,2026-08-27,2026,Uniformly Weighted Graphical Designs,"A graphical design is a subset of vertices of a graph, along with a weight for each chosen vertex, that can perfectly average chosen subspaces of functions on the graph. A design is uniformly weighted if all the weights are equal, and several well-known combinatorial objects such as orthogonal arrays, combinatorial block designs and t-wise permutations are uniformly weighted graphical designs. While one might expect to see uniformly weighted designs in structured graphs, they do not always exist. In this paper we characterize the existence of uniformly weighted graphical designs, and use our result to provide several families of graphs that have, and do not have, such designs. Our results offer a polyhedral view of the structures that control the existence and cardinalities of these designs. In particular, we characterize all uniformly weighted designs of threshold graphs, and provide a geometric proof of the duality of linear codes and linear orthogonal arrays. We also provide a novel construction for graphs whose Laplacian characteristic polynomials are almost irreducible, to produce families without uniformly weighted designs.","Zawad Chowdhury, Rekha R. Thomas",math.CO,math.CO; cs.DM,math.CO,http://arxiv.org/abs/2608.27624v1,https://arxiv.org/pdf/2608.27624v1,True,C,0.1,最小相關性,2026-09-07 04:19:48,分級關鍵字
2608.27618v1,2026-08-27,2026,Optimal polynomial meshes beyond geometric boundary regularity via Green sublevels,"We establish a potential-theoretic sufficient condition for a compact subset of the real line to admit an optimal polynomial mesh. The criterion bounds the cardinality of a norming set by a linear term in the polynomial degree plus the number of connected components of a Green sublevel at height $α/n$, where $α>0$ is fixed. By combining this principle with an estimate due to Andrievskii, we prove that every uniformly perfect compact subset of $\mathbb{R}$ admits an optimal polynomial mesh. A standard product argument then produces optimal meshes on finite Cartesian products; in particular, it yields an optimal mesh on the planar Cantor dust $C\times C$, which is self-similar, totally disconnected, and has empty interior.","Damián Pinasco, María Victoria Venuti",math.CA,math.CA,math.CA,http://arxiv.org/abs/2608.27618v1,https://arxiv.org/pdf/2608.27618v1,True,C,0.1,最小相關性,2026-09-07 04:19:48,分級關鍵字
2608.27602v1,2026-08-27,2026,Sharp Order Laws and Finite-Defect Stability for Domination versus Small Laplacian Eigenvalues in Trees,"For a tree T, let gamma(T) be its domination number and let mu(T) count the Laplacian eigenvalues in [0,1). The strict inequality gamma(T)/mu(T)<4/3 leaves open three linked questions: the exact finite-order defect, the structure near equality, and whether a fixed defect permits only finitely many local obstructions. We answer all three. For every n>=2, max_{|V(T)|=n} (7 gamma(T)-9 mu(T)) = floor((n-20)/9). Thus order twenty-nine is the first at which the ratio 9/7 can be exceeded. The proof is based on an exact decomposition of Phi(T)=|V(T)|-20-9(7 gamma(T)-9 mu(T)) into nonnegative integer terms, together with a clean-contraction identity. For subcubic trees, equality cases are canonical lifts of trees with perfect matchings. We classify every layer through Phi=42, locating successive phase transitions at 20, 21, 40, 41, and 42. The finiteness mechanism is simple to state: after the repeatable matched-skeleton pieces are removed, fixed slack leaves only a bounded exceptional core. Formally, a local compactness theorem bounds every nonordinary weighted deep component at fixed packing surplus and residual negative index. Consequently, for each fixed k, every subcubic tree with Phi(T)=k consists of a bounded ported defect kernel, an arbitrary compatible forest of ordinary tiles, and at most floor(k/21) clean expansions. All unbounded statements are proved symbolically; exact computation is used only for explicitly bounded atom lists and independent finite verification.",Yufeng Wang,math.CO,math.CO,math.CO,http://arxiv.org/abs/2608.27602v1,https://arxiv.org/pdf/2608.27602v1,True,C,0.1,最小相關性,2026-09-07 04:19:48,分級關鍵字
2608.27583v1,2026-08-27,2026,Enumerating separable derangements,"We give a polynomial-time algorithm to compute the number $b_n$ of separable derangements of $[n]$. This algorithm is based on a generating function technique which tracks permutations along with their occupied diagonals, where each permutation is counted once for every such diagonal. We provide bounds for the proportion of separable permutations which are derangements, show that $b_n$ and the large Schröder numbers have the same exponential growth constant $(3 + 2 \sqrt{2})$, and use the first 3000 terms to conjecture more explicit asymptotic behavior. This partially answers several questions about separable derangements recently posed by Vatter.","Robert Dougherty-Bliss, Alejandro B. Galván, Michaela A. Polley, David Shuster",math.CO,math.CO,math.CO,http://arxiv.org/abs/2608.27583v1,https://arxiv.org/pdf/2608.27583v1,True,C,0.1,最小相關性,2026-09-07 04:19:48,分級關鍵字
2608.27570v1,2026-08-27,2026,Elementary divisors of the Cartan matrix for partial characters,"Let $π$ be a set of primes and let $G$ be a finite $π$-separable group. We prove that the Cartan matrix $C$ for the $π$-partial characters of $G$ is equivalent over the integers to a matrix $\operatorname{diag}(|\mathbf{C}_G(x)|_{π'})$, where $x$ runs over a set of representatives of the $π$-classes of $G$. In particular, we prove that $\det C = \prod |\mathbf{C}_G(x)|_{π'}.$","Kaveh Dastouri, Taro Sakurai",math.GR,math.GR; math.RT,math.GR;math.RT,http://arxiv.org/abs/2608.27570v1,https://arxiv.org/pdf/2608.27570v1,True,C,0.1,最小相關性,2026-09-07 04:19:48,分級關鍵字
2608.27418v1,2026-08-27,2026,Value distribution of multiplicative functions along linear fractional sequences,"For $a,c\in\mathbb{N}$ and $b,d\in\mathbb{Z}$ such that the (non-empty) set \[ R_{a,b,c,d} :=\left\{\frac{an+b}{\,cn+d\,}: n\in\mathbb{N}\right\} \cap\bigl(\mathbb{Q}_{>0}\setminus\{1\}\bigr) \] is multiplicatively recurrent, we give a complete characterization of the set of limit points of every unimodular multiplicative function $f\in\mathcal{M}$ along $R_{a,b,c,d}.$ We show that the possible limit sets are either the finite subgroups of the unit circle or the entire circle, thereby extending the dichotomy of Klurman--Mangerel.",Sun-Kai Leung,math.NT,math.NT,math.NT,http://arxiv.org/abs/2608.27418v1,https://arxiv.org/pdf/2608.27418v1,True,C,0.1,最小相關性,2026-09-07 04:19:48,分級關鍵字
2608.27438v1,2026-08-27,2026,Graded Ehrhart theory for hypersimplices,"We prove that the $q$-Ehrhart series of a hyperplane slice of a cube is a rational function with an explicit denominator that satisfies $q$-reciprocity, confirming a conjecture of Reiner and Rhoades for these polytopes. To do this, we find a generating set for the orbit harmonics ideal, which also yields the Hilbert series and graded Frobenius characteristic of the associated quotient. We further show that the harmonic algebra of a hypersimplex $Δ$ is generated as an algebra by the harmonic space of $Δ$ using structural results on 2-factors of regular multigraphs. In particular, the harmonic algebra is finitely generated, giving a second proof of rationality.","Nathaniel Libman, Weston Miller",math.CO,math.CO; math.AC,math.AC;math.CO,http://arxiv.org/abs/2608.27438v1,https://arxiv.org/pdf/2608.27438v1,True,C,0.1,最小相關性,2026-09-07 04:19:48,分級關鍵字
2608.27441v1,2026-08-27,2026,Towards the Global Torelli Theorem,"In this paper, we prove finiteness results for K-trivial varieties in all dimensions. In dimension 2, these results are corollaries of the Global Torelli Theorem for polarized K3 surfaces. In particular, we establish a sufficient condition when two fibers of a projective family of K-trivial varieties are isomorphic via the Hodge theory. As applications, we prove that if a projective family of K-trivial varieties has a dense subset of birationally equivalent fibers, then all fibers are isomorphic.",Daniil Serebrennikov,math.AG,math.AG,math.AG,http://arxiv.org/abs/2608.27441v1,https://arxiv.org/pdf/2608.27441v1,True,C,0.1,最小相關性,2026-09-07 04:19:48,分級關鍵字
2608.27435v1,2026-08-27,2026,Free Novikov-Zinbiel algebra,"Let $A$ be a commutative-associative algebra with an invertible derivation $D$, and put $R=D^{-1}$. We study the operations \begin{equation*} x\succ y=R(x)y,\qquad x\prec y=xD(y), \end{equation*} which define a Novikov-Zinbiel algebra. Using a simple graded model, we represent multilinear $\prec,\succ$-monomials by rational functions and construct an explicit basis for the resulting space. This yields a description of the multilinear components of the free Novikov-Zinbiel algebra. As a consequence, we prove that every multilinear identity satisfied by this construction follows from the defining identities of Novikov-Zinbiel algebras.","A. Dauletiyarova, F. Mashurov, B. Sartayev",math.RA,math.RA,math.RA,http://arxiv.org/abs/2608.27435v1,https://arxiv.org/pdf/2608.27435v1,True,C,0.1,最小相關性,2026-09-07 04:19:48,分級關鍵字
2608.27433v1,2026-08-27,2026,Scalar curvature on Kähler blow-ups and systolic inequalities,"In this paper, we develop the weighted level set method for a Kähler manifold $(X^n,ω)$ admitting an almost holomorphic map to a possibly singular base $Z$, which is not uniruled. As a key intermediate result, we prove that any blowup $\operatorname{Bl}_SX$ of $X$ along smooth submanifolds $S$ of $ \operatorname{codim} S\ge2$ admits a sequence of Kähler metrics with scalar curvature globally and arbitrarily $C^0$-close to the scalar curvature of $ω$. As a consequence, we establish the sharp \(2\)-systole estimate for every positive scalar curvature Kähler manifold $(X,ω)$ and prove $\min_XS(ω) \cdot\operatorname{sys}_2(ω) \le 2πr(r+1)$, where \(r\) is the rational dimension of $X$, with equality if and only if the universal cover splits as $(\widetilde X,\widetilde ω) \cong (\mathbb P^r,ω_{\mathrm{FS}}) \times(Y^{n-r},ω_{\mathrm{RF}})$ up to normalization where $ω_{\mathrm{FS}}$ is the Fubini-Study metric and $ω_{\mathrm{RF}}$ is Ricci-flat. We also show a sharp even-systolic inequality in the same setting when the general fibre is the projective space.","Zehao Sha, Jian Wang",math.DG,math.DG,math.DG,http://arxiv.org/abs/2608.27433v1,https://arxiv.org/pdf/2608.27433v1,True,C,0.1,最小相關性,2026-09-07 04:19:48,分級關鍵字
2608.27173v1,2026-08-27,2026,A Mixed Robinson--Schensted--Knuth Construction in the Representation Theory of $\mathrm{GL}_n$ over Local non-Archimedean Fields,"We present a simple combinatorial method for computing the socle of representations of $\mathrm{GL}_n(F)$, where $F$ is a local non-Archimedean field, parabolically induced from two ladder representations. We adapt recent approaches to such problems using the classical Robinson--Schensted--Knuth correspondence (RSK) and introduce a new variant of RSK that we call mixed-RSK. Some combinatorial properties of this map are investigated and then used to resolve a conjecture of Erez Lapid.","Ilse Fischer, Markus Reibnegger",math.CO,math.CO; math.NT; math.RT,math.CO;math.NT;math.RT,http://arxiv.org/abs/2608.27173v1,https://arxiv.org/pdf/2608.27173v1,True,C,0.1,最小相關性,2026-09-07 04:19:48,分級關鍵字
2608.27249v1,2026-08-27,2026,"Torus actions, almost non-negative curvature and fundamental groups",We prove conjectures due to Fukaya--Yamaguchi and Kapovitch--Petrunin--Tuschmann for fundamental groups of almost non-negatively curved closed manifolds under symmetry assumptions.,Michael Wiemeler,math.DG,math.DG,math.DG,http://arxiv.org/abs/2608.27249v1,https://arxiv.org/pdf/2608.27249v1,True,C,0.1,最小相關性,2026-09-07 04:19:48,分級關鍵字
2608.27398v1,2026-08-27,2026,Strict Stability and Strict Minimality of Regular Area-Minimizing Hypercones: A Quantitative Characterization,"Let $\mathbf{C}=\partial E\subset \mathbb{R}^{n+1}$ be a regular area-minimizing hypercone. We first prove that $\mathbf{C}$ is simultaneously strictly stable and strictly minimizing if and only if there exists $c_\mathbf{C}>0$ such that \[   \operatorname{Per}(F;B_R)-\operatorname{Per}(E;B_R)   \geq   c_\mathbf{C}   \int_{F\mathbin\triangle E}   \frac{\operatorname{dist}(x,\mathbf{C})}{|x|^2}\,dx \] for every $R>0$ and finite-perimeter set $F$ with $F\mathbin\triangle E\Subset B_R$. Thus this intrinsic distance-weighted inequality characterizes exactly the simultaneous strictness of the stability and minimizing properties. Second, without either strictness assumption, every regular area-minimizing hypercone satisfies the scale-invariant quadratic inequality \[   \frac{\operatorname{Per}(F;B_R)-\operatorname{Per}(E;B_R)}{R^n}   \geq   c_\mathbf{C}   \left(   \frac{|F\mathbin\triangle E|}{R^{n+1}}   \right)^2. \] This extends the inequality previously established for area-minimizing Lawson cones. Finally, the area-minimizing assumption is unnecessary for our spectral result: for every stable regular minimal hypercone, the first Dirichlet eigenvalue $λ_\mathbf{C}^D(R)$ of the Jacobi operator on $\mathbf{C}\cap B_R$ is given exactly by \[   λ_\mathbf{C}^D(R)   =   \frac{j_{b_1,1}^2}{R^2},   \qquad   b_1^2   =   \frac{(n-2)^2}{4}+μ_1, \] where $μ_1$ is the first eigenvalue of the link Jacobi operator and $j_{b_1,1}$ is the first positive zero of the Bessel function $J_{b_1}$. In particular, this identifies the optimal Dirichlet spectral constant for every stable regular minimal hypercone.",Gongping Niu,math.DG,math.DG,math.DG,http://arxiv.org/abs/2608.27398v1,https://arxiv.org/pdf/2608.27398v1,True,C,0.1,最小相關性,2026-09-07 04:19:48,分級關鍵字
2608.27372v1,2026-08-27,2026,Universality and sharp thresholds for ellipsoid fitting,"We establish a sharp phase transition for fitting random vectors by an ellipsoid. The random vectors have independent subgaussian coordinates with mean zero, variance one, and a common fourth moment, and the number of vectors is proportional to the square of the dimension. We identify an explicit satisfiability threshold such that, with high probability, a positive definite ellipsoid passes through every data point below the threshold, whereas no positive semidefinite fit exists above it. We also determine the optimal squared fitting error throughout the unsatisfiable regime. In particular, the threshold depends on the coordinate distributions only through their common fourth moment, revealing a fourth moment universality phenomenon. For standard Gaussian data the threshold is $1/4$, resolving the ellipsoid fitting conjecture.","Frederic Koehler, Youngtak Sohn",math.PR,math.PR; cond-mat.dis-nn; cs.DS; cs.LG; math.ST,math.PR;math.ST,http://arxiv.org/abs/2608.27372v1,https://arxiv.org/pdf/2608.27372v1,True,C,0.1,最小相關性,2026-09-07 04:19:48,分級關鍵字
2608.27363v1,2026-08-27,2026,On supporting affine functionals for Entanglement of Formation,"In several articles, the authors assume that the convex roof structure of the EoF and finite-dimensionality of subsystems $A$ and $B$ guarantee the existence of the (global) supporting affine functional for the EoF at any state of the system $AB$. This means that for any state $ρ$ of $AB$ there is a Hermitian operator $Λ_ρ$ on $\mathcal{H}_{AB}=\mathcal{H}_A\otimes\mathcal{H}_B$ such that $E_F(ρ)=\mathrm{Tr}Λ_ρρ$ and $E_F(σ)\geq\mathrm{Tr}Λ_ρσ$ for any state $σ$ of $AB$. We present an explicit example showing that, when $ρ$ is degenerate, this is not true even in the simplest case when $A$ and $B$ are qubit systems. The construction is based on the fact that the existence of a supporting affine functional for the EoF at a state $ρ$ is equivalent to the Lipschitz lower semicontinuity of the EoF at this state $ρ$. We use Wootters' formula and the help of Claude Fable 5 to find a state $ρ$ of the system $AB$ for which the latter property does not hold.   We also describe conditions for the existence the local and global supporting affine functionals for the EoF at a given state of both finite and infinite-dimensional bipartite quantum systems. These conditions allow us to find Lipschitz lower semicontinuity bounds for the EoF at a given finite rank state $ρ$ (i.e. inequalities of the form $\,E_F(ρ)-E_F(σ)\leq C_ρ\|ρ-σ\|_1$) with and without restrictions on the support of the state $σ$.","A. S. Holevo, M. E. Shirokov",quant-ph,quant-ph; math-ph; math.OC,math.OC,http://arxiv.org/abs/2608.27363v1,https://arxiv.org/pdf/2608.27363v1,True,C,0.1,最小相關性,2026-09-07 04:19:48,分級關鍵字
2608.27342v1,2026-08-27,2026,Sign-preserving solutions to the Tzitzéica equation on lattice graphs,"On the lattice graph $\mathbb{Z}^n$, we establish the existence of sign-preserving solutions to the Tzitzéica equation. We prove the existence of positive solutions and two classes of negative solutions under different assumptions, and derive their decay estimates. The proof is based on a suitable approximation scheme, the monotone convergence theorem, and an exhaustion argument. These results extend those of Hua, Huang, and Wang (Anal. PDE, 2026) by establishing the existence of both positive and negative sign-preserving solutions together with their decay estimates.","Pengxiu Yu, Yiping Zhang",math.AP,math.AP,math.AP,http://arxiv.org/abs/2608.27342v1,https://arxiv.org/pdf/2608.27342v1,True,C,0.1,最小相關性,2026-09-07 04:19:48,分級關鍵字
2608.27324v1,2026-08-27,2026,Sharp partial regularity of Hamiltonian stationary and special Lagrangian graphs,"We prove a sharp partial regularity result for Hamiltonian stationary Lagrangian Lipschitz submanifolds in arbitrary smooth almost Kähler manifolds: every weak solution of the corresponding equation is smooth away from a relatively closed singular set of Hausdorff dimension at most $n-5$. We show that the estimate is optimal by constructing a nonzero two-homogeneous viscosity solution \[   U\in C^{1,1}(\mathbb{R}^5)\setminus C^2(\mathbb{R}^5) \] of the phase-zero special Lagrangian equation, whose level sets on $\mathbb{S}^4$ are the leaves of Cartan's isoparametric foliation. Its gradient graph is a non-flat calibrated cone, real analytic away from the vertex. This also gives the first $C^{1,1}$ but non-$C^2$ solution of the special Lagrangian equation, and shows that the same dimensional estimate is sharp in the case of special Lagrangian graphs.","Arunima Bhattacharya, Gerard Orriols, Anna Skorobogatova",math.DG,math.DG; math.AP,math.AP;math.DG,http://arxiv.org/abs/2608.27324v1,https://arxiv.org/pdf/2608.27324v1,True,C,0.1,最小相關性,2026-09-07 04:19:48,分級關鍵字
2608.27323v1,2026-08-27,2026,On Piatetski-Shapiro primes from almost primes,"Denote by $\mathcal{P}_r$ an almost-prime with at most $r$ prime factors, counted according to multiplicity. In this manuscript, it is established that, for any fixed $0.98353<γ<1$, there exist infinitely many primes of the form $p=[n^{1/γ}]$, where $n$ is an almost-prime $\mathcal{P}_7$. This result constitutes an improvement upon the previous result of Baker, Banks, Guo and Yeager [1], who showed that there exist infinitely many primes $p$ such that $p=[n^{1/γ}]$ with $n\in\mathcal{P}_8$ for $γ$ near to one.","Yuhua Zhao, Jinjiang Li, Linji Long, Min Zhang",math.NT,math.NT,math.NT,http://arxiv.org/abs/2608.27323v1,https://arxiv.org/pdf/2608.27323v1,True,C,0.1,最小相關性,2026-09-07 04:19:48,分級關鍵字
2608.27305v1,2026-08-27,2026,The Spherical Hadwiger Theorem,"We prove the spherical Hadwiger classification in every dimension. For \(n\geq1\), every continuous \(SO(n+1)\)-invariant valuation on the space of all closed spherical convex sets in \(\Sphere^n\) can be written uniquely as a linear combination of the spherical intrinsic volumes \(V_0,\ldots,V_n\). The proof is inductive and uses a unique extension to non-proper sets, a continuous alternating cocycle on oriented spherical simplices, and a signed coning transform. Through the cone--sphere correspondence, this gives, for \(d\geq2\), the corresponding classification of continuous, not necessarily normalized, \(SO(d)\)-invariant conic valuations on all closed convex cones in \(\R^d\). In particular, \(SO\)-invariance implies \(O\)-invariance in both settings.","Suijie Wang, Shengguo Wu",math.MG,math.MG,math.MG,http://arxiv.org/abs/2608.27305v1,https://arxiv.org/pdf/2608.27305v1,True,C,0.1,最小相關性,2026-09-07 04:19:48,分級關鍵字
2608.27292v1,2026-08-27,2026,Kleisli convolution representations of power monoids,"We show that power semigroups of groups, and more generally reduced finitary power monoids, arise naturally as convolution monoids in Kleisli categories of powerset monads:   (1) for the non-empty powerset monad, the Kleisli Hom-space $\mathrm{Hom}_{\mathbf{Kl}(\mathscr P_+)}(1,G)$ is isomorphic to the power monoid $\mathcal P_+(G)$;   (2) for the reduced finite powerset monad on pointed sets, the Kleisli Hom-space $\mathrm{Hom}_{\mathbf{Kl}(\mathscr P_{\mathrm{fin}})}$ $(\mathbb Z/2\mathbb Z,H)$ is isomorphic to the reduced finitary power monoid $\mathcal P_{\mathrm{fin},1}(H)$.   This unifies several constructions in power semigroup theory: Kleisli convolution representations of semigroups, base change along surjective group homomorphisms, and rigidity of automorphism groups. As an application, we prove that for every proper numerical monoid $S$, the Kleisli Hom-monoid $\mathrm{Hom}_{\mathbf{Kl}(\mathscr P_{\mathrm{fin}})}(\mathbb Z/2\mathbb Z,S)$ is rigid, thereby giving an affirmative answer to the Tringali--Yan conjecture via the language of Kleisli categories.","Haicun Wen, Jian He, Yu-Zhe Liu",math.GR,math.GR; math.CT,math.CT;math.GR,http://arxiv.org/abs/2608.27292v1,https://arxiv.org/pdf/2608.27292v1,True,C,0.1,最小相關性,2026-09-07 04:19:48,分級關鍵字
2608.27247v1,2026-08-27,2026,Almost factorial many facets for 0/1-polytopes,"A long-standing question posed by Fukuda (1995) and Ziegler (2000) inquires about the asymptotic behavior of $g(n)$, the maximum number of facets that an $n$-dimensional $0/1$-polytope can have. A remarkable result by Bárány and Pór (2001) via probabilistic methods established that $g(n)$ is at least superexponential in $n$. In this paper, we propose a drastic change of perspective, which leads us to show that for each $n\geq 10$ there exists a $0/1$-polytope having at least $(n-\lceil 2\log_2 (n)\rceil - 1)!$ facets. This provides a significant improvement over the currently known lower bounds for $g(n)$. Furthermore, when combined with known upper bounds, our construction establishes the asymptotic behavior of $\log g(n)$ up to an error of $O((\log n)^2)$. The methods employed throughout this paper are elementary and fully deterministic. The underlying ideas in our proof stem from the combinatorics of hypersimplices and permutohedra.","Federico Castillo, Luis Ferroni",math.CO,math.CO,math.CO,http://arxiv.org/abs/2608.27247v1,https://arxiv.org/pdf/2608.27247v1,True,C,0.1,最小相關性,2026-09-07 04:19:48,分級關鍵字
2608.27532v1,2026-08-27,2026,On the monotonicity of average singular values of complex Gaussian random matrices,"We give an alternate proof of the fact that the average singular value of complex Gaussian random matrix decreases with dimension. Conjectured by Bandeira, Kennedy, and Singer (Math. Program., 2016), this property was recently established by Hutník, for non-negative integer shape parameter $α$. We also extend this monotonicity to real $α\geq 0$.","Jnaneshwar Baslingker, Biltu Dan",math.PR,math.PR,math.PR,http://arxiv.org/abs/2608.27532v1,https://arxiv.org/pdf/2608.27532v1,True,C,0.1,最小相關性,2026-09-07 04:19:48,分級關鍵字
2608.27283v1,2026-08-27,2026,The Matrix Pythagorean Equation over $\mathrm{GL}_2(\mathbb{Z})$,"In this paper, we study the ordered solutions of the matrix Pythagorean equation $X^2+Y^2=Z^2$ over $\mathrm{GL}_2(\mathbb{Z})$ . Exploiting the independent sign symmetry of the equation, we first reduce the full solution set to the trace-nonnegative subset $\mathcal M$, consisting of those solutions for which all three traces are nonnegative. We then determine a canonical decomposition of $\mathcal M$ into orbits under simultaneous integral conjugacy.","Hongjian Li, Weilin Zhang",math.NT,math.NT,math.NT,http://arxiv.org/abs/2608.27283v1,https://arxiv.org/pdf/2608.27283v1,True,C,0.1,最小相關性,2026-09-07 04:19:48,分級關鍵字
